id,name,type,city,state,address,pin_code,contact_person,phone,latitude,longitude,active,coord_validation_status,drop_reason
RO-0063,Dara-Aurora Retail Office (RO-0063),Retail Office,Mumbai,Maharashtra,"H.No. 29, Iyengar Road, Jamalpur-121900",782456,Zayan Mahal,6155801824,19.090389,72.918667,True,OK,
RO-0064,Palan LLC Retail Office (RO-0064),Retail Office,Kochi,Kerala,"16/490, Parekh Road, Silchar 769328",903585,Ojas Krishnamurthy,3195774266,9.965196,76.311756,True,OK,
RO-0065,Sarkar and Sons Retail Office (RO-0065),Retail Office,Vadodara,Gujarat,"88/77, Jain Circle, Rajahmundry-209628",532289,Isha Chand,4034502510,22.266353,73.11974,True,OK,
RO-0066,Kulkarni-Chaudhry Retail Office (RO-0066),Retail Office,Bengaluru,Karnataka,"36, Chauhan Ganj, Khammam 579179",31065,Girish Konda,5993678324,12.957793,77.64768,True,OK,
RO-0067,Dave-Borra Retail Office (RO-0067),Retail Office,Pune,Maharashtra,"H.No. 458, Subramaniam Ganj, Jhansi 880881",486835,Balvan Talwar,5846214382,18.548774,73.797164,True,OK,
RO-0068,Acharya-Seth Retail Office (RO-0068),Retail Office,Kolkata,West Bengal,"H.No. 59, Hans Nagar, Bokaro 978619",950976,Pooja Sahota,4372927987,22.535437,88.328304,True,OK,
RO-0069,"Lanka, Chawla and Comar Retail Office (RO-0069)",Retail Office,Delhi,Delhi,"H.No. 318, Ray Path, Chandigarh 234795",10145,Ubika Jani,918629520278,28.609428,77.187283,True,OK,
RO-0070,Memon LLC Retail Office (RO-0070),Retail Office,Jaipur,Rajasthan,"H.No. 52, Walla Zila, Gudivada-045528",726359,Charita Chada,3152151815,26.970411,75.711802,True,OK,
RO-0071,"Sem, Reddy and Shenoy Retail Office (RO-0071)",Retail Office,Patna,Bihar,"93, Reddy Path, Uluberia-858861",239704,Bhavani Venkataraman,917586434464,25.529809,85.203721,True,OK,
RO-0072,Khanna Ltd Retail Office (RO-0072),Retail Office,Bengaluru,Karnataka,"888, Patla Street, Nanded 991364",248427,Keya Kala,9076232278,12.954379,77.614553,True,OK,
RO-0073,Issac-Chawla Retail Office (RO-0073),Retail Office,Visakhapatnam,Andhra Pradesh,"509, Soman Street, Jaunpur 063713",223454,Raksha Nori,5065191813,17.712702,83.223282,True,OK,
RO-0074,Dugar Group Retail Office (RO-0074),Retail Office,Kolkata,West Bengal,"96/731, Tailor Chowk, Moradabad 548938",939833,Timothy Talwar,3533288729,22.501062,88.434924,True,OK,
RO-0076,"Venkatesh, Muni and Shankar Retail Office (RO-0076)",Retail Office,Chennai,Tamil Nadu,"H.No. 01, Sarna Marg, Udupi-402995",758844,Zehaan Naik,8212809779,13.133808,80.219719,True,OK,
RO-0077,Sandhu-Chad Retail Office (RO-0077),Retail Office,Chennai,Tamil Nadu,"79, Nath Path, Sultan Pur Majra-732256",22249,Charan Golla,2847503988,13.127009,80.291373,True,OK,
RO-0078,"Joshi, Mitra and Raju Retail Office (RO-0078)",Retail Office,Bengaluru,Karnataka,"H.No. 63, Doctor Chowk, Ghaziabad-502182",542088,Yash Seth,914907493847,12.910473,77.635337,True,OK,
RO-0079,Chowdhury-Mukherjee Retail Office (RO-0079),Retail Office,Indore,Madhya Pradesh,"H.No. 840, Gala Street, Sikar 301678",718121,Lohit Keer,3728657954,22.780477,75.83086,True,OK,
RO-0080,Wason Ltd Retail Office (RO-0080),Retail Office,Visakhapatnam,Andhra Pradesh,"238, Pall Zila, Jaunpur 880479",136457,Mason Srinivas,5223493952,17.628399,83.166612,True,OK,
RO-0081,"Zacharia, Khalsa and Kannan Retail Office (RO-0081)",Retail Office,Mumbai,Maharashtra,"69/869, Dash Circle, Akola-513395",844513,Rajata Dewan,910290585941,19.064594,72.911962,True,OK,
RO-0083,Koshy PLC Retail Office (RO-0083),Retail Office,Delhi,Delhi,"856, Hayer Path, Bardhaman 530772",507707,Vamakshi Oommen,914891279202,28.604842,77.232168,True,OK,
RO-0084,"Solanki, Ramesh and Aggarwal Retail Office (RO-0084)",Retail Office,Delhi,Delhi,"083, Parsa, Tumkur-055565",896032,Meera Gokhale,5238940247,28.584971,77.221448,True,OK,
RO-0085,Setty Ltd Retail Office (RO-0085),Retail Office,Bengaluru,Karnataka,"35, Dar Marg, Dehri 268049",315819,Diya Krishnan,915613510627,13.001784,77.633584,True,OK,
RO-0086,Ranganathan-Pau Retail Office (RO-0086),Retail Office,Delhi,Delhi,"46, Patel Chowk, Orai-387735",264809,Nihal Ratta,5717888119,28.626552,77.194274,True,OK,
RO-0087,Bail-Lall Retail Office (RO-0087),Retail Office,Kolkata,West Bengal,"68/91, Bhatia Chowk, Shivpuri 285316",527209,Aarnav Nagy,1293774792,22.625839,88.30579,True,OK,
RO-0088,Singhal-Rana Retail Office (RO-0088),Retail Office,Ahmedabad,Gujarat,"H.No. 39, Kamdar Nagar, Bikaner-938328",349934,Vedant Gade,6024163652,22.997147,72.536826,True,OK,
RO-0089,"Tara, Pall and Khanna Retail Office (RO-0089)",Retail Office,Hyderabad,Telangana,"88, Saran Chowk, Sonipat-600226",166044,Chakradev Pall,919691821872,17.369648,78.46747,True,OK,
RO-0090,Shah LLC Retail Office (RO-0090),Retail Office,Ahmedabad,Gujarat,"38/025, Varughese Street, Nellore-553487",648717,Abhimanyu Dora,6206584514,22.952917,72.496289,True,OK,
RO-0091,"Balakrishnan, Gole and Pai Retail Office (RO-0091)",Retail Office,Surat,Gujarat,"H.No. 058, Krishna, Bellary-943275",923974,Aarnav Jaggi,3607029853,21.130895,72.767466,True,OK,
RO-0092,Sura-Goyal Retail Office (RO-0092),Retail Office,Bengaluru,Karnataka,"H.No. 156, Andra Road, Korba-471855",18561,Charvi Pingle,7075973306,13.021714,77.527405,True,OK,
RO-0093,Anne-Ganesan Retail Office (RO-0093),Retail Office,Ahmedabad,Gujarat,"73/25, Bal Nagar, Tadepalligudem 437629",522034,Bhavani Dhawan,8767547871,22.971442,72.642736,True,OK,
RO-0094,Pal Inc Retail Office (RO-0094),Retail Office,Ahmedabad,Gujarat,"40, Parmer Circle, Hospet 278642",509670,Qadim Kalla,9429431733,22.951963,72.575047,True,OK,
RO-0095,Deo-Mutti Retail Office (RO-0095),Retail Office,Vadodara,Gujarat,"H.No. 547, Sinha Marg, Secunderabad-786523",896250,Farhan Barad,6764848544,22.354172,73.180088,True,OK,
RO-0096,Dhar PLC Retail Office (RO-0096),Retail Office,Delhi,Delhi,"H.No. 92, Rama Chowk, Kishanganj 170356",920062,Atharv Hans,7834196228,28.677296,77.260461,True,OK,
RO-0097,Iyer PLC Retail Office (RO-0097),Retail Office,Indore,Madhya Pradesh,"H.No. 76, Chakrabarti Path, Lucknow 276563",102899,Gaurang Karan,912594118337,22.702002,75.846266,True,OK,
RO-0098,Ben Inc Retail Office (RO-0098),Retail Office,Bengaluru,Karnataka,"34/522, Yogi Chowk, Thiruvananthapuram 023619",725176,Omisha Seshadri,8757192516,13.017716,77.627534,True,OK,
RO-0099,"Sekhon, Gupta and Ahuja Retail Office (RO-0099)",Retail Office,Delhi,Delhi,"H.No. 14, Sarna Ganj, Imphal-789689",810693,Unni Mody,914684632996,28.655157,77.131626,False,OK,
RO-0100,"Sandhu, Varkey and Bawa Retail Office (RO-0100)",Retail Office,Bengaluru,Karnataka,"H.No. 17, Basak Marg, Mirzapur 131616",965345,Aryan Palla,2938306467,12.963934,77.556772,True,OK,
RO-0101,Srivastava Group Retail Office (RO-0101),Retail Office,Jaipur,Rajasthan,"H.No. 666, Yogi Road, Kottayam 219124",485935,Harsh Deol,5179320864,26.852287,75.78197,True,OK,
RO-0102,Batra and Sons Retail Office (RO-0102),Retail Office,Varanasi,Uttar Pradesh,"58/785, Sunder Road, South Dumdum-040689",43449,Aarna Sen,3677513221,25.302233,82.92711,True,OK,
RO-0103,Gala Ltd Retail Office (RO-0103),Retail Office,Hyderabad,Telangana,"19/932, Gupta Zila, Surat-018311",193665,Shivani Kalla,7724433163,17.39901,78.421513,True,OK,
RO-0104,Mammen-Sheth Retail Office (RO-0104),Retail Office,Mumbai,Maharashtra,"35/439, Muni Street, Pudukkottai-268529",355993,Chatresh Palla,7535813265,19.138135,72.872567,True,OK,
RO-0105,"Magar, Toor and Mutti Retail Office (RO-0105)",Retail Office,Surat,Gujarat,"52/837, Balakrishnan, Ajmer 944144",418957,Bishakha Hans,477937386,21.194619,72.87772,True,OK,
RO-0106,Banik-Shanker Retail Office (RO-0106),Retail Office,Patna,Bihar,"64/13, Nigam Chowk, Thane-156238",69185,Siddharth Batta,913510217264,25.522701,85.137726,True,OK,
RO-0107,Kota Ltd Retail Office (RO-0107),Retail Office,Varanasi,Uttar Pradesh,"13, Murthy Road, Kota-424895",710056,Gagan Nanda,916687108824,25.341686,82.914357,True,OK,
RO-0109,"Natarajan, Vig and Shetty Retail Office (RO-0109)",Retail Office,Chennai,Tamil Nadu,"H.No. 89, Dayal Path, Haridwar 792123",171006,Sara Majumdar,916790407440,13.0774,80.209274,True,OK,
RO-0110,Naidu Ltd Retail Office (RO-0110),Retail Office,Kolkata,West Bengal,"99/621, Singh Path, Bhubaneswar-019193",977862,Nitesh Rastogi,912526823681,22.537464,88.333851,False,OK,
RO-0111,"Bala, Goda and Borde Retail Office (RO-0111)",Retail Office,Kolkata,West Bengal,"68/42, Sridhar Road, Jamshedpur-009230",354349,Yatan Cheema,4980983943,22.640234,88.328814,True,OK,
RO-0112,"Thaman, Mahajan and Kapoor Retail Office (RO-0112)",Retail Office,Hyderabad,Telangana,"987, Dua Chowk, Hapur-850843",261491,Urvi Tella,913289366862,17.44306,78.450235,True,OK,
RO-0113,Vig Group Retail Office (RO-0113),Retail Office,Vadodara,Gujarat,"H.No. 553, Sarma Circle, Jodhpur-675857",598479,Unnati Deshmukh,3581351598,22.309447,73.170994,True,OK,
RO-0114,"Hans, Suri and Munshi Retail Office (RO-0114)",Retail Office,Indore,Madhya Pradesh,"06/622, Bhatti Zila, Kakinada 297480",867185,Lipika Bhatnagar,1257497130,22.717742,75.927329,True,OK,
RO-0115,Agate Inc Retail Office (RO-0115),Retail Office,Vadodara,Gujarat,"89, Chauhan Marg, Aligarh-927309",415363,Ekta Baria,912974323275,22.326698,73.17165,True,OK,
RO-0116,Handa-Chana Retail Office (RO-0116),Retail Office,Mumbai,Maharashtra,"H.No. 46, Viswanathan Street, Jamshedpur 751852",943864,Anya Shanker,2556122936,19.030327,72.872462,True,OK,
RO-0117,Lalla PLC Retail Office (RO-0117),Retail Office,Kolkata,West Bengal,"H.No. 37, Mall Street, Chinsurah-929463",625412,Suhani Goswami,6453747099,22.516652,88.424688,True,OK,
RO-0118,"Bawa, Chawla and Naik Retail Office (RO-0118)",Retail Office,Kolkata,West Bengal,"80/328, Raju Chowk, Panvel 157492",942952,Dalbir Goswami,910589003188,22.64246,88.3725,True,OK,
RO-0119,Basu-Samra Retail Office (RO-0119),Retail Office,Delhi,Delhi,"453, Mody Road, Patna-206981",11531,Chaman Ramachandran,8062161076,28.644678,77.151212,True,OK,
RO-0120,"Chandran, Pant and Krishnan Retail Office (RO-0120)",Retail Office,Delhi,Delhi,"51/14, Naidu Road, Ongole 477255",669943,Zinal Bajwa,919109670779,28.581882,77.263998,True,OK,
RO-0121,Lata-Nagar Retail Office (RO-0121),Retail Office,Coimbatore,Tamil Nadu,"42/65, Peri Ganj, Dhule-048523",948078,Zilmil Gara,2777786588,11.026117,76.989957,True,OK,
RO-0122,Bobal-Yohannan Retail Office (RO-0122),Retail Office,Mangaluru,Karnataka,"H.No. 29, Bath Chowk, Bongaigaon 104183",916900,Shivansh Gupta,5960073096,12.842523,74.895463,True,OK,
RO-0123,Bahl-Kulkarni Retail Office (RO-0123),Retail Office,Visakhapatnam,Andhra Pradesh,"07/213, Ravel Circle, Latur 411946",795403,Lila Jayaraman,6885155663,17.64941,83.217714,True,OK,
RO-0125,Krish-Saraf Retail Office (RO-0125),Retail Office,Hyderabad,Telangana,"53/029, Babu Marg, Kottayam-734224",405737,Gaurav Rout,6875553241,17.446859,78.426499,True,OK,
RO-0126,Sant-Palan Retail Office (RO-0126),Retail Office,Mumbai,Maharashtra,"H.No. 41, Char Circle, Baranagar 930176",78872,Udant Patel,915211784174,19.070268,72.908679,True,OK,
RO-0127,Balay and Sons Retail Office (RO-0127),Retail Office,Surat,Gujarat,"H.No. 30, Bajwa Ganj, Motihari 911896",175701,Amara Walia,2854601039,21.136749,72.855424,True,OK,
RO-0128,Gole-Varkey Retail Office (RO-0128),Retail Office,Mumbai,Maharashtra,"H.No. 603, Guha Chowk, Kalyan-Dombivli-803561",81053,Jagrati Trivedi,911408318585,19.093638,72.869847,True,OK,
RO-0129,"Jha, Pau and Goswami Retail Office (RO-0129)",Retail Office,Mangaluru,Karnataka,"02, Gola, Latur 286283",12722,Barkha Dugar,2714978511,12.972649,74.899927,True,OK,
RO-0130,Behl-Saini Retail Office (RO-0130),Retail Office,Guwahati,Assam,"28/113, Borde Ganj, Nanded-916377",520379,Yashodhara Madan,2886540357,26.187468,91.701148,True,OK,
RO-0131,Venkataraman-Pal Retail Office (RO-0131),Retail Office,Indore,Madhya Pradesh,"H.No. 29, Chaudhry Road, Srikakulam 378755",66716,Gunbir Mani,911491223623,22.725797,75.872985,True,OK,
RO-0132,Mallick LLC Retail Office (RO-0132),Retail Office,Bengaluru,Karnataka,"38/258, Shanker Chowk, Tadipatri 247723",317330,Meghana Issac,7278120004,12.933534,77.634068,True,OK,
RO-0133,"Gill, Khurana and Doshi Retail Office (RO-0133)",Retail Office,Mumbai,Maharashtra,"H.No. 694, Gour, Kishanganj 699877",330560,Jagat Ganesan,97267581,19.033942,72.859995,True,OK,
RO-0134,"Kibe, Thaman and Saxena Retail Office (RO-0134)",Retail Office,Jaipur,Rajasthan,"H.No. 51, Narain Nagar, Naihati-584501",66343,Priya Rege,5389537522,26.977504,75.731091,True,OK,
RO-0135,Dash and Sons Retail Office (RO-0135),Retail Office,Patna,Bihar,"H.No. 83, Kant Path, Morena 719611",497170,Xalak Kala,5454137174,25.628002,85.204399,True,OK,
RO-0136,Srinivasan Ltd Retail Office (RO-0136),Retail Office,Surat,Gujarat,"92/60, Manne Path, Darbhanga 955159",103908,Vincent Krishnan,916815359168,21.149682,72.768569,True,OK,
RO-0137,"Hayre, Chad and Halder Retail Office (RO-0137)",Retail Office,Delhi,Delhi,"15, Datta Zila, Aurangabad 656701",141869,Noah Raval,7286387204,28.605136,77.190625,True,OK,
RO-0138,"Datta, Rout and Barad Retail Office (RO-0138)",Retail Office,Ahmedabad,Gujarat,"849, Banik Chowk, Bhatpara-265654",767037,Benjamin Kar,8616342815,22.962933,72.558868,True,OK,
RO-0139,"Batta, Kannan and Jha Retail Office (RO-0139)",Retail Office,Delhi,Delhi,"37, Mand Road, Jamnagar 182161",51905,Abhiram Sahota,917219926319,28.631838,77.142163,True,OK,
RO-0140,"Bhardwaj, Gole and Arya Retail Office (RO-0140)",Retail Office,Varanasi,Uttar Pradesh,"64, Pant Road, Surat 773918",282919,Baghyawati Barman,2961006286,25.342433,82.996538,True,OK,
RO-0141,Raja-Bajaj Retail Office (RO-0141),Retail Office,Vadodara,Gujarat,"41/127, Dugar Ganj, Bokaro 884035",486651,Xavier Bhatt,4415278277,22.310932,73.203938,True,OK,
RO-0142,"Vig, Ravel and Balakrishnan Retail Office (RO-0142)",Retail Office,Kolkata,West Bengal,"43/260, Varghese Zila, Gopalpur 543470",791671,Inaya Zachariah,5846394802,22.511342,88.410072,True,OK,
RO-0143,Prabhu Group Retail Office (RO-0143),Retail Office,Mangaluru,Karnataka,"H.No. 27, Gill Zila, Bhusawal 506640",67816,Waida Mani,5831434049,12.940568,74.826484,True,OK,
RO-0144,"Bhatia, Bath and Lalla Retail Office (RO-0144)",Retail Office,Hyderabad,Telangana,"H.No. 42, Ramachandran Path, Fatehpur 852634",889226,Yuvraj Sarma,7158845815,17.394879,78.493702,True,OK,
RO-0145,"Butala, Bhatia and Mannan Retail Office (RO-0145)",Retail Office,Pune,Maharashtra,"77/127, Ramachandran Zila, Khora -665260",772412,Devika Nadig,508094136,18.521535,73.842778,True,OK,
RO-0146,"Kumar, Dua and Srinivas Retail Office (RO-0146)",Retail Office,Nagpur,Maharashtra,"087, Sachdev Path, Pudukkottai-344604",807685,Anvi Gulati,8455191022,21.190092,79.065661,True,OK,
RO-0147,Goswami-Chaudhuri Retail Office (RO-0147),Retail Office,Bhopal,Madhya Pradesh,"33, Konda Zila, Bikaner 679892",957151,Harish Murthy,1371337459,23.189273,77.449736,True,OK,
RO-0148,Choudhury Ltd Retail Office (RO-0148),Retail Office,Patna,Bihar,"95/258, Sarma Marg, Kakinada 151466",93172,Ishanvi Dube,4058355022,25.643428,85.06432,True,OK,
RO-0149,Dani Ltd Retail Office (RO-0149),Retail Office,Lucknow,Uttar Pradesh,"H.No. 42, Kumer Ganj, Shivpuri-753747",860339,Meghana Ratta,918602196021,26.819181,80.982204,True,OK,
RO-0150,Nagarajan and Sons Retail Office (RO-0150),Retail Office,Kolkata,West Bengal,"H.No. 52, Lad, Kochi 073535",771037,Jagat Wali,9250551647,22.616372,88.338232,True,OK,
RO-0151,Shenoy-Raju Retail Office (RO-0151),Retail Office,Patna,Bihar,"36/687, Deshpande Marg, Varanasi 482561",819089,Lucky Sodhi,911492455319,25.552352,85.069588,False,OK,
RO-0152,Bains LLC Retail Office (RO-0152),Retail Office,Bengaluru,Karnataka,"463, Pillay, Raebareli 256767",522361,Harita Buch,3347728261,12.995996,77.584208,True,OK,
RO-0153,Mangat PLC Retail Office (RO-0153),Retail Office,Hyderabad,Telangana,"47/17, Upadhyay, Agartala 350657",755306,Upkaar Bail,916409217224,17.314846,78.509533,True,OK,
RO-0154,Goyal and Sons Retail Office (RO-0154),Retail Office,Hyderabad,Telangana,"85/39, Pau Street, Bokaro 225515",891968,Faqid Mitter,8921794880,17.407734,78.522892,True,OK,
RO-0155,Jha and Sons Retail Office (RO-0155),Retail Office,Chennai,Tamil Nadu,"993, Misra Path, Gorakhpur 814429",398143,Abhimanyu Natt,9097416417,13.127136,80.287276,True,OK,
RO-0156,Chaudry and Sons Retail Office (RO-0156),Retail Office,Amritsar,Punjab,"76, Kunda, Ghaziabad-265833",942378,Gayathri Amble,9303406050,31.65924,74.923575,True,OK,
RO-0157,"Mishra, Mittal and Mishra Retail Office (RO-0157)",Retail Office,Delhi,Delhi,"H.No. 96, Tripathi, Begusarai-221385",189436,Saanvi Madan,4892309281,28.568431,77.260881,True,OK,
RO-0158,Chawla-Keer Retail Office (RO-0158),Retail Office,Delhi,Delhi,"965, Thakkar Road, Satna-996895",280575,Mohini Salvi,6525636411,28.544793,77.2059,True,OK,
RO-0159,"Natarajan, Dora and Mangal Retail Office (RO-0159)",Retail Office,Bengaluru,Karnataka,"04/47, Ranganathan, Agra 085383",773399,Advay Dada,3520481352,13.02031,77.646983,True,OK,
RO-0160,Thaker Inc Retail Office (RO-0160),Retail Office,Mumbai,Maharashtra,"469, De Chowk, Faridabad-608168",506064,Anya Deep,8907134678,19.114879,72.823338,True,OK,
RO-0161,"Bumb, Khare and Oza Retail Office (RO-0161)",Retail Office,Delhi,Delhi,"71/903, Bhatia Nagar, Adoni 394721",735565,Garima Johal,7434251437,28.671006,77.248207,True,OK,
RO-0162,"Choudhry, Kohli and Cheema Retail Office (RO-0162)",Retail Office,Kolkata,West Bengal,"01, Srinivas Road, Mumbai-063469",495358,Aradhana Savant,1826307046,22.502757,88.355119,True,OK,
RO-0163,Sabharwal-Karnik Retail Office (RO-0163),Retail Office,Chennai,Tamil Nadu,"85, Puri, Bidhannagar 762647",64304,Upadhriti Mani,4552200188,13.129488,80.253978,True,OK,
RO-0164,"Naik, Walia and Bhasin Retail Office (RO-0164)",Retail Office,Mumbai,Maharashtra,"H.No. 632, Kumer Street, Raipur-340463",625747,Warda Sathe,914009126650,19.126109,72.866596,True,OK,
RO-0165,"Sangha, Sachdeva and Mangal Retail Office (RO-0165)",Retail Office,Kolkata,West Bengal,"38/52, Raval Chowk, Kishanganj-465500",672158,Karan Loyal,929307920,22.583339,88.399072,False,OK,
RO-0166,Ghose-Kapadia Retail Office (RO-0166),Retail Office,Mumbai,Maharashtra,"71/10, Manda Chowk, Rourkela 527871",209726,Unni Bawa,916243084821,19.06154,72.879037,True,OK,
RO-0167,Raval Inc Retail Office (RO-0167),Retail Office,Vadodara,Gujarat,"15, Subramanian Street, Darbhanga-124152",956554,Kamya Bala,912980883319,22.365389,73.238279,True,OK,
RO-0168,Ganguly-Goda Retail Office (RO-0168),Retail Office,Mumbai,Maharashtra,"62/749, Chand Chowk, Rohtak-361259",707085,Vasudha Tara,1525558160,19.00667,72.888653,True,OK,
RO-0169,"Gole, Naik and Hari Retail Office (RO-0169)",Retail Office,Bengaluru,Karnataka,"68/64, Talwar, Korba-835729",194895,Manthan Nath,3472708193,12.992377,77.651561,True,OK,
RO-0170,Sekhon Group Retail Office (RO-0170),Retail Office,Surat,Gujarat,"28/03, Joshi Ganj, Maheshtala-544086",890284,Lajita Naidu,915810892884,21.191071,72.823012,True,OK,
RO-0171,Pai Group Retail Office (RO-0171),Retail Office,Delhi,Delhi,"13/41, Bhakta Path, Motihari-025280",42982,Widisha Balakrishnan,2136056436,28.645607,77.203949,True,OK,
RO-0172,Hegde PLC Retail Office (RO-0172),Retail Office,Pune,Maharashtra,"20/45, Kara Zila, Tirunelveli 078299",7532,Chameli Dey,3961181262,18.532635,73.884119,True,OK,
RO-0173,"Balay, Samra and Sama Retail Office (RO-0173)",Retail Office,Chandigarh,Chandigarh,"85/162, Choudhury Marg, Ramagundam 129537",568442,Nitesh Rajagopal,4352329406,30.76402,76.773712,True,CORRECTED,
RO-0174,Date-Narain Retail Office (RO-0174),Retail Office,Nagpur,Maharashtra,"451, Rai Marg, Machilipatnam-156772",307444,Radha Vig,5693244827,21.129198,79.075151,True,OK,
RO-0175,"Khurana, Bhatnagar and Thakkar Retail Office (RO-0175)",Retail Office,Jaipur,Rajasthan,"38/29, Bera, Tadepalligudem 274496",979883,Jack Koshy,8020870101,26.891857,75.782526,False,OK,
RO-0176,Srivastava-Pillai Retail Office (RO-0176),Retail Office,Delhi,Delhi,"65/682, Ghose, Nagercoil-764496",328066,Amrita Halder,911904542976,28.570796,77.240312,True,OK,
RO-0177,"Agate, Sundaram and Behl Retail Office (RO-0177)",Retail Office,Kolkata,West Bengal,"723, Badal, Hindupur 721047",297991,Harini Bora,4525664135,22.524907,88.30935,True,OK,
RO-0178,Brahmbhatt Ltd Retail Office (RO-0178),Retail Office,Patna,Bihar,"94/839, Bhakta Circle, Imphal-464126",582962,Tanvi Shere,6625366958,25.657864,85.135997,True,OK,
RO-0179,Pal-Bumb Retail Office (RO-0179),Retail Office,Ahmedabad,Gujarat,"61, Acharya Zila, Bahraich-522691",828049,Joshua Chada,7811864058,23.093966,72.548883,True,OK,
RO-0180,Yohannan Group Retail Office (RO-0180),Retail Office,Lucknow,Uttar Pradesh,"H.No. 24, Dua Marg, Fatehpur 677742",396261,Anay Sachdev,4746733995,26.799112,81.004073,True,OK,
DLR-0001,"D’Alia, Babu and Dar Dealer (DLR-0001)",Dealer,Patna,Bihar,"95/847, Raghavan Road, Bijapur 903866",436480,Gunbir Chokshi,917770142302,25.57061,85.075302,True,OK,
