dealer_id,sale_date,parts_category,units_sold,revenue_inr
DLR-0022,2022-05-24,Filters & Fluids,350,540239.08
DLR-0022,2021-06-06,Filters & Fluids,498,477703.57
DLR-0022,2020-11-08,Cooling System,44,440905.13
DLR-0022,2020-07-05,Brakes,57,310525.09
DLR-0022,2022-06-03,Brakes,391,375029.59
DLR-0022,2024-02-22,Filters & Fluids,425,634801.29
DLR-0022,2020-09-23,Engine Parts,310,585178.85
DLR-0022,2023-02-24,Filters & Fluids,353,296876.73
DLR-0022,2020-09-07,Transmission,191,506869.8
DLR-0022,2024-11-24,Transmission,454,634020.49
DLR-0022,2024-01-16,Engine Parts,157,161965.97
DLR-0022,2023-05-14,Body Parts,190,593455.24
DLR-0022,2020-07-31,Suspension,89,358288.37
DLR-0022,2023-09-06,Cooling System,124,598766.74
DLR-0022,2024-10-01,Brakes,189,338664.46
DLR-0022,2024-09-27,Filters & Fluids,68,135547.99
DLR-0022,2024-04-10,Body Parts,303,170129.22
DLR-0023,2024-07-11,Transmission,442,1070195.68
DLR-0023,2023-02-22,Engine Parts,321,1159083.45
DLR-0023,2023-09-09,Body Parts,24,670187.02
DLR-0023,2021-01-04,Body Parts,369,1318208.83
DLR-0023,2024-04-10,Body Parts,481,352161.57
DLR-0023,2021-11-26,Filters & Fluids,13,1022246.48
DLR-0023,2021-01-06,Electrical,299,541373.2
DLR-0023,2023-09-08,Transmission,45,776228.83
DLR-0023,2020-10-17,Engine Parts,56,1069907.44
DLR-0023,2024-03-08,Suspension,202,688626.39
DLR-0023,2022-05-09,Cooling System,184,888486.67
DLR-0023,2020-11-18,Filters & Fluids,169,1472642.98
DLR-0023,2024-01-17,Filters & Fluids,407,807705.41
DLR-0023,2023-03-08,Brakes,462,1400990.69
DLR-0023,2020-04-17,Electrical,90,575523.12
DLR-0023,2024-03-25,Engine Parts,355,1272517.75
DLR-0023,2020-06-16,Body Parts,236,1500000.0
DLR-0023,2023-09-17,Transmission,258,50000.0
DLR-0023,2023-05-28,Cooling System,222,715303.99
DLR-0023,2021-07-13,Suspension,396,1292370.29
DLR-0023,2022-11-15,Brakes,186,964720.94
DLR-0023,2022-05-30,Brakes,155,1205881.27
DLR-0023,2023-10-20,Cooling System,279,796326.22
DLR-0024,2020-04-03,Suspension,212,1086367.71
DLR-0024,2023-05-12,Engine Parts,13,984615.56
DLR-0024,2021-02-22,Body Parts,494,1500000.0
DLR-0024,2021-03-08,Electrical,401,1156856.75
DLR-0024,2021-06-07,Body Parts,177,1191793.12
DLR-0024,2020-09-02,Engine Parts,264,877011.67
DLR-0024,2024-03-09,Transmission,99,845205.39
DLR-0024,2020-09-21,Transmission,282,868325.56
DLR-0024,2023-12-12,Suspension,266,1215669.9
DLR-0024,2023-02-18,Filters & Fluids,46,873186.52
DLR-0024,2022-03-24,Engine Parts,233,1171705.44
DLR-0024,2020-02-08,Cooling System,481,1500000.0
DLR-0024,2020-06-08,Filters & Fluids,304,1415872.38
DLR-0024,2022-05-29,Transmission,373,913070.12
DLR-0024,2023-08-04,Transmission,158,1500000.0
DLR-0024,2020-08-23,Transmission,20,878608.34
DLR-0024,2021-10-27,Electrical,420,193987.7
DLR-0024,2023-06-19,Cooling System,435,626603.75
DLR-0024,2023-11-13,Filters & Fluids,55,264267.39
DLR-0024,2022-06-13,Brakes,134,902364.34
DLR-0024,2022-06-11,Transmission,278,1057735.72
DLR-0024,2020-06-10,Transmission,455,1500000.0
DLR-0024,2021-09-27,Filters & Fluids,123,1187309.5
DLR-0024,2021-11-13,Electrical,49,957977.78
DLR-0025,2023-07-20,Brakes,281,649234.09
DLR-0025,2022-11-10,Suspension,473,56328.61
DLR-0025,2024-05-08,Filters & Fluids,189,533444.84
DLR-0025,2024-01-29,Electrical,130,637818.71
DLR-0025,2020-07-29,Electrical,141,199175.68
DLR-0025,2021-02-08,Electrical,318,710532.04
DLR-0025,2020-11-09,Brakes,100,553506.8
DLR-0025,2024-05-01,Cooling System,247,406518.86
DLR-0025,2024-03-25,Cooling System,358,610892.46
DLR-0025,2024-12-11,Filters & Fluids,452,930285.11
DLR-0025,2023-07-08,Filters & Fluids,87,522963.92
DLR-0025,2022-06-19,Brakes,250,535903.01
DLR-0025,2022-06-24,Body Parts,417,397924.62
DLR-0025,2021-07-16,Engine Parts,190,321780.35
DLR-0025,2022-11-05,Brakes,168,649415.48
DLR-0025,2022-08-03,Cooling System,29,320563.65
DLR-0025,2020-04-26,Filters & Fluids,435,501455.42
DLR-0025,2021-08-10,Brakes,340,394356.8
DLR-0025,2024-11-04,Brakes,324,580901.07
DLR-0025,2023-05-01,Transmission,246,552564.11
DLR-0025,2023-04-03,Engine Parts,240,689820.29
DLR-0025,2024-07-16,Suspension,174,388046.8
DLR-0025,2023-05-24,Cooling System,266,434874.39
DLR-0025,2020-11-04,Engine Parts,240,296641.08
DLR-0025,2020-07-30,Filters & Fluids,375,400862.81
DLR-0025,2020-06-21,Electrical,30,561073.6
DLR-0025,2021-05-22,Cooling System,234,635112.78
DLR-0025,2022-12-09,Electrical,196,307677.76
DLR-0026,2021-08-02,Transmission,219,1500000.0
DLR-0026,2024-05-05,Filters & Fluids,357,1500000.0
DLR-0026,2023-05-09,Engine Parts,414,1500000.0
DLR-0026,2023-07-16,Filters & Fluids,43,1500000.0
DLR-0026,2021-11-06,Brakes,295,1035726.48
DLR-0026,2023-10-21,Transmission,155,753207.18
DLR-0026,2021-05-31,Electrical,180,432767.85
DLR-0026,2020-06-15,Electrical,479,1500000.0
DLR-0026,2021-12-17,Body Parts,345,1500000.0
DLR-0026,2023-12-01,Transmission,76,1466649.2
DLR-0026,2023-05-03,Brakes,168,1500000.0
DLR-0026,2023-02-18,Transmission,339,824706.57
DLR-0026,2024-06-09,Filters & Fluids,426,1500000.0
DLR-0026,2020-09-18,Brakes,340,1500000.0
DLR-0026,2023-10-05,Transmission,270,1500000.0
DLR-0026,2022-01-11,Engine Parts,195,1500000.0
DLR-0026,2021-09-24,Electrical,496,1500000.0
DLR-0026,2021-03-14,Filters & Fluids,495,1500000.0
DLR-0026,2024-04-18,Cooling System,108,1025715.33
DLR-0026,2021-04-08,Electrical,89,1500000.0
DLR-0026,2020-06-07,Body Parts,442,1500000.0
DLR-0026,2024-06-02,Brakes,269,1500000.0
DLR-0026,2024-04-27,Engine Parts,348,1500000.0
DLR-0026,2021-11-20,Electrical,315,1193270.59
DLR-0026,2022-02-10,Electrical,93,906237.11
DLR-0027,2024-08-29,Electrical,379,783490.32
DLR-0027,2022-06-15,Engine Parts,220,843389.22
DLR-0027,2022-01-16,Suspension,237,1186083.2
DLR-0027,2023-06-04,Body Parts,395,266486.67
DLR-0027,2024-03-13,Cooling System,129,1329751.61
DLR-0027,2022-12-29,Suspension,168,772857.39
DLR-0027,2024-07-14,Cooling System,472,684129.25
DLR-0027,2024-09-06,Suspension,198,491005.56
DLR-0027,2023-10-21,Cooling System,246,278897.3
DLR-0027,2024-04-24,Body Parts,408,1096646.29
DLR-0027,2022-02-21,Transmission,92,849194.93
DLR-0027,2024-07-30,Suspension,420,399312.9
DLR-0027,2023-05-23,Electrical,456,397624.01
DLR-0027,2021-05-27,Engine Parts,338,714191.05
DLR-0027,2022-09-11,Filters & Fluids,293,1375777.1
DLR-0027,2020-07-29,Brakes,155,739334.85
DLR-0027,2020-06-20,Electrical,149,328962.83
DLR-0027,2022-07-09,Electrical,435,743904.79
DLR-0027,2022-06-14,Brakes,494,735001.22
DLR-0027,2021-03-30,Cooling System,462,50000.0
DLR-0027,2021-12-16,Engine Parts,222,807082.69
DLR-0027,2020-04-19,Transmission,267,748791.61
DLR-0028,2021-04-27,Transmission,51,1342406.67
DLR-0028,2022-02-06,Suspension,24,1500000.0
DLR-0028,2021-10-14,Brakes,439,1500000.0
DLR-0028,2024-01-03,Filters & Fluids,415,937066.75
DLR-0028,2020-10-26,Electrical,29,585259.12
DLR-0028,2021-08-10,Cooling System,366,1500000.0
DLR-0028,2024-08-29,Electrical,398,1074871.74
DLR-0028,2023-12-15,Cooling System,239,1055850.3
DLR-0028,2023-06-14,Engine Parts,473,1039867.46
DLR-0028,2020-06-11,Engine Parts,141,1133195.6
DLR-0028,2021-03-17,Electrical,290,989368.63
DLR-0028,2024-01-29,Transmission,66,809061.96
DLR-0028,2024-05-08,Body Parts,131,820319.24
DLR-0028,2021-09-08,Brakes,34,1036243.63
DLR-0028,2021-05-03,Transmission,337,821761.6
DLR-0028,2024-06-13,Cooling System,42,750604.77
DLR-0028,2020-08-15,Cooling System,315,1094700.7
DLR-0028,2023-01-02,Engine Parts,333,942909.57
DLR-0028,2022-11-21,Suspension,377,1500000.0
DLR-0028,2020-10-21,Body Parts,229,50000.0
DLR-0028,2020-01-04,Filters & Fluids,133,1500000.0
DLR-0028,2023-03-14,Transmission,105,1500000.0
DLR-0028,2023-09-22,Brakes,278,179176.1
DLR-0028,2022-01-08,Brakes,498,906071.21
DLR-0028,2022-12-13,Engine Parts,209,893994.84
DLR-0029,2020-03-30,Transmission,201,213035.22
DLR-0029,2021-06-03,Engine Parts,192,335825.75
DLR-0029,2024-06-02,Brakes,186,270937.71
DLR-0029,2021-05-08,Brakes,405,829192.74
DLR-0029,2023-04-06,Filters & Fluids,78,669957.29
DLR-0029,2020-03-31,Filters & Fluids,289,735453.24
DLR-0029,2021-11-24,Electrical,435,628226.05
DLR-0029,2024-05-14,Cooling System,366,267334.9
DLR-0029,2022-09-07,Electrical,425,385218.55
DLR-0029,2020-10-03,Brakes,376,582928.04
DLR-0029,2024-05-08,Cooling System,28,249185.08
DLR-0029,2021-08-23,Suspension,32,626534.69
DLR-0029,2024-06-08,Suspension,463,440636.55
DLR-0029,2020-03-26,Filters & Fluids,487,414409.94
DLR-0029,2021-09-27,Transmission,427,626137.19
DLR-0029,2023-01-17,Cooling System,139,574131.35
DLR-0029,2020-03-15,Suspension,156,417111.6
DLR-0029,2022-01-01,Engine Parts,453,713569.31
DLR-0029,2023-09-04,Filters & Fluids,149,276692.65
DLR-0029,2020-09-11,Filters & Fluids,233,607607.44
DLR-0029,2024-12-26,Transmission,390,603154.75
DLR-0029,2022-06-19,Transmission,183,427138.44
DLR-0029,2021-01-17,Cooling System,364,551095.94
DLR-0029,2022-10-15,Filters & Fluids,483,243532.85
DLR-0029,2024-06-20,Body Parts,420,667685.27
DLR-0029,2020-06-18,Transmission,50,451444.08
DLR-0029,2022-05-31,Electrical,289,385569.01
DLR-0030,2021-10-19,Brakes,50,1171173.04
DLR-0030,2021-11-02,Body Parts,166,592566.58
DLR-0030,2022-07-02,Transmission,95,360207.77
DLR-0030,2023-11-13,Cooling System,189,311312.37
DLR-0030,2022-07-04,Engine Parts,382,1024983.28
DLR-0030,2024-11-16,Filters & Fluids,324,402458.31
DLR-0030,2022-06-09,Body Parts,337,1404082.08
DLR-0030,2024-06-08,Engine Parts,48,137963.3
DLR-0030,2023-10-06,Transmission,196,1384830.6
DLR-0030,2022-11-16,Electrical,497,894635.76
DLR-0030,2020-03-04,Electrical,444,793084.67
DLR-0030,2023-05-29,Cooling System,27,645176.7
DLR-0030,2020-09-15,Brakes,130,956714.92
DLR-0030,2024-05-13,Filters & Fluids,195,812580.55
DLR-0030,2022-02-23,Engine Parts,319,1189089.62
DLR-0030,2020-11-10,Cooling System,495,862695.12
DLR-0030,2022-01-29,Filters & Fluids,237,874599.58
DLR-0030,2024-04-11,Brakes,303,705007.97
DLR-0030,2020-10-08,Filters & Fluids,213,806207.94
DLR-0030,2021-10-05,Body Parts,137,926574.58
DLR-0030,2020-08-20,Engine Parts,386,260644.43
DLR-0030,2021-01-16,Cooling System,275,380098.81
DLR-0030,2022-03-03,Brakes,144,1070277.15
DLR-0030,2024-05-06,Body Parts,370,881385.59
DLR-0031,2021-03-15,Body Parts,365,1389610.0
DLR-0031,2022-10-02,Suspension,72,1500000.0
DLR-0031,2020-10-04,Brakes,241,1500000.0
DLR-0031,2020-12-19,Cooling System,54,1176144.19
DLR-0031,2024-07-17,Filters & Fluids,351,1033017.16
DLR-0031,2021-12-12,Brakes,291,1500000.0
DLR-0031,2023-01-15,Body Parts,466,912976.33
DLR-0031,2021-09-06,Electrical,374,1500000.0
DLR-0031,2023-12-24,Electrical,416,478449.84
DLR-0031,2022-01-10,Suspension,72,1500000.0
DLR-0031,2021-02-15,Electrical,131,1500000.0
DLR-0031,2024-06-06,Cooling System,23,1500000.0
DLR-0031,2022-01-09,Filters & Fluids,249,1500000.0
DLR-0031,2024-07-03,Electrical,323,1500000.0
DLR-0031,2024-12-15,Brakes,43,1500000.0
DLR-0031,2021-09-25,Transmission,377,395475.46
DLR-0031,2024-01-12,Cooling System,279,732253.82
DLR-0031,2022-04-21,Transmission,431,1125108.85
DLR-0031,2023-03-23,Brakes,74,1500000.0
DLR-0031,2021-10-11,Brakes,240,1500000.0
DLR-0031,2022-08-12,Filters & Fluids,75,1064553.71
DLR-0031,2024-12-03,Electrical,403,1500000.0
DLR-0031,2020-09-21,Transmission,267,1046770.24
DLR-0031,2024-11-13,Engine Parts,435,1133089.32
DLR-0031,2020-09-11,Electrical,165,656003.34
DLR-0031,2020-12-03,Electrical,175,946060.05
DLR-0031,2023-12-23,Suspension,187,688989.24
DLR-0032,2021-08-04,Brakes,138,502961.83
DLR-0032,2021-02-06,Body Parts,74,1172701.79
DLR-0032,2023-07-04,Body Parts,324,511698.37
DLR-0032,2022-12-28,Brakes,267,1500000.0
DLR-0032,2023-08-05,Electrical,313,987794.91
DLR-0032,2023-04-04,Electrical,97,885995.92
DLR-0032,2023-09-11,Filters & Fluids,441,541741.93
DLR-0032,2023-02-28,Engine Parts,432,1056102.26
DLR-0032,2024-11-04,Engine Parts,51,635039.52
DLR-0032,2020-04-03,Body Parts,343,865263.24
DLR-0032,2021-03-07,Transmission,326,1500000.0
DLR-0032,2023-08-01,Engine Parts,264,793300.23
DLR-0032,2024-12-25,Body Parts,338,1204260.2
DLR-0032,2021-09-10,Cooling System,135,592951.78
DLR-0032,2024-07-06,Transmission,162,813453.8
DLR-0032,2022-07-17,Brakes,362,1409364.21
DLR-0032,2020-05-02,Electrical,235,618100.87
DLR-0032,2022-05-01,Cooling System,247,1423108.02
DLR-0032,2021-02-21,Filters & Fluids,320,1058558.14
DLR-0032,2020-10-21,Filters & Fluids,451,639385.96
DLR-0032,2024-01-11,Filters & Fluids,385,1033694.55
DLR-0032,2024-10-28,Filters & Fluids,214,1145942.97
DLR-0032,2020-09-24,Filters & Fluids,273,1030197.29
DLR-0032,2023-02-24,Brakes,173,306825.84
DLR-0032,2021-05-10,Cooling System,72,585044.73
DLR-0032,2021-07-01,Cooling System,136,743318.85
DLR-0032,2020-10-15,Brakes,35,800436.97
DLR-0032,2021-08-17,Transmission,452,1029821.79
DLR-0033,2021-05-23,Electrical,426,401655.15
DLR-0033,2021-11-01,Filters & Fluids,107,174698.35
DLR-0033,2024-04-11,Electrical,265,432029.68
DLR-0033,2022-11-20,Cooling System,265,466587.86
DLR-0033,2024-12-05,Body Parts,264,458968.57
DLR-0033,2020-02-17,Brakes,493,537117.11
DLR-0033,2022-03-16,Cooling System,133,500088.32
DLR-0033,2021-03-16,Filters & Fluids,34,443877.01
DLR-0033,2020-04-13,Body Parts,263,364475.14
DLR-0033,2023-05-08,Cooling System,156,125855.86
DLR-0033,2023-01-04,Engine Parts,443,439442.73
DLR-0033,2020-08-08,Transmission,78,406153.15
DLR-0033,2024-12-12,Body Parts,382,415736.83
DLR-0033,2022-01-19,Transmission,197,183487.71
DLR-0033,2020-04-02,Transmission,36,212841.52
DLR-0033,2023-03-13,Suspension,195,532972.93
DLR-0033,2023-02-07,Body Parts,47,369066.73
DLR-0033,2022-03-02,Cooling System,401,477225.1
DLR-0033,2023-01-31,Body Parts,432,379247.76
DLR-0033,2023-06-30,Brakes,75,379463.42
DLR-0033,2020-07-17,Transmission,201,515742.57
DLR-0033,2024-06-15,Filters & Fluids,295,297593.29
DLR-0033,2022-01-18,Electrical,111,389418.12
DLR-0033,2023-05-18,Transmission,266,305658.71
DLR-0033,2020-03-23,Engine Parts,29,309825.57
DLR-0033,2020-10-07,Filters & Fluids,421,328624.18
DLR-0034,2022-11-29,Cooling System,86,530816.09
DLR-0034,2023-05-26,Electrical,177,394144.02
DLR-0034,2023-06-09,Filters & Fluids,93,732372.44
DLR-0034,2022-03-15,Body Parts,313,313051.58
DLR-0034,2021-11-19,Cooling System,372,451060.03
DLR-0034,2023-02-26,Body Parts,253,401752.44
DLR-0034,2024-07-28,Engine Parts,198,769660.69
DLR-0034,2021-11-09,Brakes,223,525828.18
DLR-0034,2023-04-10,Body Parts,417,688709.69
DLR-0034,2024-01-25,Engine Parts,315,197815.73
DLR-0034,2022-08-29,Body Parts,345,539574.8
DLR-0034,2024-05-22,Suspension,379,660978.01
DLR-0034,2020-04-15,Cooling System,97,503545.38
DLR-0034,2022-12-09,Transmission,85,695268.67
DLR-0034,2024-08-09,Suspension,26,386628.75
DLR-0034,2023-03-18,Brakes,107,762322.75
DLR-0034,2020-02-08,Cooling System,170,935785.13
DLR-0034,2022-05-07,Electrical,221,416746.48
DLR-0034,2023-11-15,Suspension,220,400627.01
DLR-0034,2022-10-24,Cooling System,456,770909.97
DLR-0034,2024-10-03,Engine Parts,371,795516.57
DLR-0034,2020-10-09,Suspension,297,385542.29
DLR-0034,2021-10-27,Cooling System,279,405563.57
DLR-0034,2022-02-10,Filters & Fluids,499,432552.0
DLR-0034,2020-12-20,Cooling System,477,225332.15
DLR-0034,2022-12-27,Filters & Fluids,289,308362.87
DLR-0034,2021-12-26,Body Parts,322,291692.55
DLR-0035,2021-01-28,Suspension,152,415728.58
DLR-0035,2023-02-16,Body Parts,125,591675.63
DLR-0035,2021-09-01,Body Parts,370,656211.54
DLR-0035,2021-02-28,Cooling System,172,972120.12
DLR-0035,2022-09-09,Filters & Fluids,296,360395.03
DLR-0035,2024-06-16,Body Parts,157,836237.38
DLR-0035,2020-09-06,Transmission,468,548642.68
DLR-0035,2022-03-19,Filters & Fluids,498,588128.71
DLR-0035,2024-05-02,Electrical,158,761956.68
DLR-0035,2020-03-27,Body Parts,499,330546.71
DLR-0035,2024-01-02,Brakes,187,691778.34
DLR-0035,2022-06-24,Body Parts,392,639948.53
DLR-0035,2022-09-08,Suspension,113,718188.3
DLR-0035,2024-08-22,Body Parts,487,669400.47
DLR-0035,2023-02-25,Body Parts,80,1189272.03
DLR-0035,2020-08-11,Suspension,134,446942.4
DLR-0035,2020-04-13,Suspension,336,472560.73
DLR-0035,2021-04-21,Engine Parts,61,450446.27
DLR-0035,2022-04-26,Filters & Fluids,377,466685.49
DLR-0035,2022-08-25,Brakes,358,447027.09
DLR-0035,2024-04-27,Electrical,12,885363.97
DLR-0035,2023-02-01,Electrical,218,940921.02
DLR-0035,2023-08-30,Cooling System,254,463020.89
DLR-0035,2023-08-25,Suspension,397,400234.66
DLR-0035,2021-08-11,Filters & Fluids,156,713139.73
DLR-0035,2023-08-15,Engine Parts,474,467466.47
DLR-0035,2024-04-23,Brakes,343,751903.64
DLR-0036,2022-12-31,Engine Parts,477,405438.45
DLR-0036,2020-12-24,Transmission,461,147638.38
DLR-0036,2024-09-11,Electrical,488,607125.78
DLR-0036,2020-03-15,Transmission,413,644381.65
DLR-0036,2022-10-11,Electrical,489,283081.7
DLR-0036,2024-03-13,Body Parts,458,316844.77
DLR-0036,2020-03-17,Engine Parts,162,417879.81
DLR-0036,2023-03-09,Brakes,485,425168.52
DLR-0036,2021-11-17,Body Parts,242,473781.64
DLR-0036,2023-08-06,Cooling System,465,676530.68
DLR-0036,2020-10-01,Cooling System,149,348457.92
DLR-0036,2021-01-29,Brakes,179,255255.41
DLR-0036,2020-11-28,Cooling System,341,168102.12
DLR-0036,2021-06-10,Electrical,17,265360.49
DLR-0036,2024-02-17,Filters & Fluids,414,370030.95
DLR-0036,2021-08-27,Suspension,99,644183.68
DLR-0036,2023-06-05,Transmission,433,297358.31
DLR-0036,2022-05-25,Filters & Fluids,54,408568.19
DLR-0036,2022-03-31,Brakes,104,372536.57
DLR-0036,2020-10-14,Cooling System,175,553258.99
DLR-0036,2021-05-23,Engine Parts,143,754039.86
DLR-0036,2022-02-24,Suspension,238,295369.68
DLR-0036,2024-03-23,Body Parts,498,301584.08
DLR-0037,2021-09-10,Engine Parts,143,850598.61
DLR-0037,2023-08-31,Filters & Fluids,364,763653.96
DLR-0037,2021-04-28,Engine Parts,351,1043209.76
DLR-0037,2020-08-30,Cooling System,167,740142.76
DLR-0037,2020-11-23,Transmission,361,513769.9
DLR-0037,2022-10-26,Body Parts,363,741757.16
DLR-0037,2020-08-28,Body Parts,198,866088.86
DLR-0037,2023-06-12,Suspension,122,796915.72
DLR-0037,2020-09-30,Cooling System,88,721745.77
DLR-0037,2022-07-20,Filters & Fluids,222,856001.93
DLR-0037,2023-12-08,Cooling System,397,880630.94
DLR-0037,2023-01-05,Suspension,400,931718.16
DLR-0037,2021-05-21,Brakes,279,755690.37
DLR-0037,2022-07-03,Filters & Fluids,49,559891.66
DLR-0037,2023-03-01,Brakes,41,635211.28
DLR-0037,2024-08-24,Suspension,303,889562.15
DLR-0037,2023-01-04,Electrical,94,403935.44
DLR-0037,2021-11-02,Cooling System,69,688481.59
DLR-0037,2023-10-25,Suspension,377,505598.69
DLR-0037,2023-04-09,Cooling System,56,606898.76
DLR-0037,2022-11-11,Cooling System,424,906828.45
DLR-0037,2020-04-23,Cooling System,77,645863.78
DLR-0037,2022-11-17,Transmission,243,611144.77
DLR-0037,2023-02-28,Engine Parts,296,273634.53
DLR-0037,2022-08-04,Body Parts,380,779100.86
DLR-0038,2022-03-21,Body Parts,428,1321103.36
DLR-0038,2020-01-07,Suspension,306,1500000.0
DLR-0038,2020-05-29,Engine Parts,226,920733.14
DLR-0038,2021-12-06,Brakes,287,1142043.14
DLR-0038,2020-05-03,Brakes,488,1154741.15
DLR-0038,2022-08-24,Engine Parts,156,1500000.0
DLR-0038,2022-04-17,Electrical,403,1009975.88
DLR-0038,2020-10-04,Transmission,201,1167189.04
DLR-0038,2024-12-30,Transmission,239,1305316.53
DLR-0038,2024-11-15,Transmission,202,1128375.83
DLR-0038,2020-06-13,Electrical,344,862497.88
DLR-0038,2024-10-27,Filters & Fluids,70,1131517.8
DLR-0038,2020-12-31,Transmission,280,1500000.0
DLR-0038,2020-09-17,Suspension,437,618863.57
DLR-0038,2020-01-08,Engine Parts,162,1105847.26
DLR-0038,2022-08-06,Transmission,282,755949.26
DLR-0038,2022-02-15,Suspension,136,1500000.0
DLR-0038,2022-08-01,Filters & Fluids,89,410261.5
DLR-0038,2021-07-18,Suspension,489,815252.82
DLR-0038,2024-11-27,Brakes,26,1208428.99
DLR-0039,2023-06-13,Engine Parts,133,792777.19
DLR-0039,2021-02-26,Brakes,61,474678.7
DLR-0039,2023-05-01,Engine Parts,238,379236.09
DLR-0039,2023-05-09,Engine Parts,135,854325.63
DLR-0039,2024-02-25,Engine Parts,215,205137.29
DLR-0039,2022-06-17,Suspension,286,58732.84
DLR-0039,2021-03-20,Engine Parts,81,573302.82
DLR-0039,2022-10-28,Body Parts,129,389599.43
DLR-0039,2024-07-28,Filters & Fluids,305,288359.6
DLR-0039,2023-05-09,Filters & Fluids,131,625629.51
DLR-0039,2021-09-10,Electrical,348,535041.14
DLR-0039,2022-12-03,Suspension,221,377504.67
DLR-0039,2021-09-07,Body Parts,41,237840.64
DLR-0039,2023-02-14,Electrical,330,657629.18
DLR-0039,2023-10-22,Transmission,294,614289.23
DLR-0039,2022-10-12,Engine Parts,186,468160.71
DLR-0039,2023-08-10,Transmission,412,847594.21
DLR-0039,2022-12-10,Filters & Fluids,366,278833.47
DLR-0039,2022-05-02,Transmission,86,190022.59
DLR-0039,2021-09-06,Transmission,104,352577.93
DLR-0039,2024-03-25,Cooling System,133,478610.73
DLR-0039,2024-10-05,Suspension,163,534951.19
DLR-0039,2024-10-22,Electrical,422,440458.97
DLR-0039,2022-08-06,Engine Parts,297,556150.8
DLR-0039,2022-04-25,Transmission,295,243449.81
DLR-0039,2022-12-21,Electrical,208,769034.1
DLR-0040,2021-06-06,Suspension,179,1450709.29
DLR-0040,2023-08-17,Brakes,482,1500000.0
DLR-0040,2022-07-10,Filters & Fluids,57,1500000.0
DLR-0040,2023-01-01,Suspension,36,1500000.0
DLR-0040,2021-07-03,Transmission,354,1500000.0
DLR-0040,2023-05-23,Engine Parts,457,1500000.0
DLR-0040,2020-05-29,Suspension,421,1500000.0
DLR-0040,2024-04-08,Suspension,255,1500000.0
DLR-0040,2021-03-03,Filters & Fluids,165,1500000.0
DLR-0040,2020-02-01,Suspension,489,1500000.0
DLR-0040,2021-01-24,Brakes,392,1446158.58
DLR-0040,2024-03-24,Cooling System,478,1500000.0
DLR-0040,2021-05-11,Suspension,213,1094164.62
DLR-0040,2021-05-05,Filters & Fluids,407,1500000.0
DLR-0040,2021-08-02,Transmission,248,1475905.23
DLR-0040,2022-12-28,Filters & Fluids,167,641534.94
DLR-0040,2021-06-19,Filters & Fluids,272,1500000.0
DLR-0040,2024-12-12,Cooling System,248,1091369.01
DLR-0040,2020-07-20,Cooling System,399,1500000.0
