dealer_id,city,sale_date,parts_category,units_sold,revenue_inr
DLR-0019,Jaipur,2020-02-21,Body Parts,478,734000
DLR-0020,Mumbai,2023-08-19,Brakes,335,681000
DLR-0020,Mumbai,2024-08-14,Tyres & Wheels,475,819000
DLR-0020,Mumbai,2023-12-06,Transmission,342,633000
DLR-0020,Mumbai,2022-04-16,Brakes,81,729000
DLR-0020,Mumbai,2020-04-02,Engine Parts,165,600000
DLR-0020,Mumbai,2022-10-05,Brakes,59,1233000
DLR-0020,Mumbai,2021-04-25,Electrical,208,847000
DLR-0020,Mumbai,2022-07-18,Body Parts,353,700000
DLR-0020,Mumbai,2024-03-01,Filters,310,883000
DLR-0020,Mumbai,2024-02-29,Electrical,463,818000
DLR-0020,Mumbai,2022-04-29,Brakes,436,796000
DLR-0020,Mumbai,2022-09-29,Filters,490,963000
DLR-0020,Mumbai,2021-07-26,Engine Parts,363,992000
DLR-0020,Mumbai,2022-01-28,Suspension,237,734000
DLR-0020,Mumbai,2022-06-29,Suspension,447,725000
DLR-0020,Mumbai,2022-01-12,Brakes,361,785000
DLR-0020,Mumbai,2022-01-22,Body Parts,41,380000
DLR-0020,Mumbai,2022-03-26,Transmission,107,537000
DLR-0020,Mumbai,2020-09-07,Tyres & Wheels,56,1113000
DLR-0020,Mumbai,2023-09-19,Suspension,338,1169000
DLR-0020,Mumbai,2023-08-02,Engine Parts,35,790000
DLR-0020,Mumbai,2024-05-30,Body Parts,134,955000
DLR-0020,Mumbai,2020-09-14,Suspension,45,902000
DLR-0021,Indore,2021-02-28,Suspension,426,910000
DLR-0021,Indore,2024-11-16,Suspension,178,656000
DLR-0021,Indore,2024-05-04,Electrical,413,493000
DLR-0021,Indore,2023-05-05,Engine Parts,151,386000
DLR-0021,Indore,2024-10-24,Electrical,76,301000
DLR-0021,Indore,2023-01-11,Transmission,418,536000
DLR-0021,Indore,2020-12-23,Brakes,348,412000
DLR-0021,Indore,2024-11-09,Engine Parts,77,325000
DLR-0021,Indore,2020-01-31,Body Parts,414,426000
DLR-0021,Indore,2024-06-02,Suspension,311,369000
DLR-0021,Indore,2021-10-25,Engine Parts,99,729000
DLR-0021,Indore,2021-06-27,Engine Parts,74,625000
DLR-0021,Indore,2024-02-28,Filters,279,509000
DLR-0021,Indore,2020-08-20,Brakes,253,702000
DLR-0021,Indore,2022-07-07,Body Parts,272,520000
DLR-0021,Indore,2023-04-30,Brakes,241,398000
DLR-0021,Indore,2022-10-28,Suspension,494,708000
DLR-0021,Indore,2023-06-13,Engine Parts,382,580000
DLR-0021,Indore,2024-05-23,Transmission,244,375000
DLR-0021,Indore,2023-08-10,Engine Parts,41,485000
DLR-0021,Indore,2022-09-07,Filters,228,396000
DLR-0021,Indore,2023-11-06,Brakes,261,330000
DLR-0021,Indore,2023-12-29,Tyres & Wheels,47,630000
DLR-0021,Indore,2020-06-14,Body Parts,321,758000
DLR-0021,Indore,2020-10-30,Brakes,74,328000
DLR-0021,Indore,2021-07-17,Body Parts,205,583000
DLR-0021,Indore,2023-05-08,Transmission,242,425000
DLR-0021,Indore,2022-11-01,Filters,60,447000
DLR-0022,Ahmedabad,2024-10-12,Suspension,230,722000
DLR-0022,Ahmedabad,2022-07-13,Suspension,221,667000
DLR-0022,Ahmedabad,2021-11-25,Tyres & Wheels,214,850000
DLR-0022,Ahmedabad,2022-05-01,Brakes,170,674000
DLR-0022,Ahmedabad,2022-05-24,Body Parts,350,894000
DLR-0022,Ahmedabad,2021-06-06,Body Parts,498,830000
DLR-0022,Ahmedabad,2020-11-08,Tyres & Wheels,44,792000
DLR-0022,Ahmedabad,2020-07-05,Brakes,57,658000
DLR-0022,Ahmedabad,2022-06-03,Brakes,391,725000
DLR-0022,Ahmedabad,2024-02-22,Body Parts,425,991000
DLR-0022,Ahmedabad,2020-09-23,Engine Parts,310,940000
DLR-0022,Ahmedabad,2023-02-24,Body Parts,353,644000
DLR-0022,Ahmedabad,2020-09-07,Filters,191,860000
DLR-0022,Ahmedabad,2024-11-24,Filters,454,990000
DLR-0022,Ahmedabad,2024-01-16,Engine Parts,157,506000
DLR-0022,Ahmedabad,2023-05-14,Transmission,190,949000
DLR-0022,Ahmedabad,2020-07-31,Suspension,89,707000
DLR-0022,Ahmedabad,2023-09-06,Tyres & Wheels,124,954000
DLR-0022,Ahmedabad,2024-10-01,Brakes,189,687000
DLR-0022,Ahmedabad,2024-09-27,Body Parts,68,479000
DLR-0022,Ahmedabad,2024-04-10,Transmission,303,514000
DLR-0023,Jaipur,2024-07-11,Filters,442,850000
DLR-0023,Jaipur,2023-02-22,Engine Parts,321,892000
DLR-0023,Jaipur,2023-09-09,Transmission,24,659000
DLR-0023,Jaipur,2021-01-04,Transmission,369,968000
DLR-0023,Jaipur,2024-04-10,Transmission,481,508000
DLR-0023,Jaipur,2021-11-26,Body Parts,13,827000
DLR-0023,Jaipur,2021-01-06,Electrical,299,598000
DLR-0023,Jaipur,2023-09-08,Filters,45,710000
DLR-0023,Jaipur,2020-10-17,Engine Parts,56,849000
DLR-0023,Jaipur,2024-03-08,Suspension,202,668000
DLR-0023,Jaipur,2022-05-09,Tyres & Wheels,184,763000
DLR-0023,Jaipur,2020-11-18,Body Parts,169,1041000
DLR-0023,Jaipur,2024-01-17,Body Parts,407,725000
DLR-0023,Jaipur,2023-03-08,Brakes,462,1007000
DLR-0023,Jaipur,2020-04-17,Electrical,90,614000
DLR-0023,Jaipur,2024-03-25,Engine Parts,355,946000
DLR-0023,Jaipur,2020-06-16,Transmission,236,1128000
DLR-0023,Jaipur,2023-09-17,Filters,258,346000
DLR-0023,Jaipur,2023-05-28,Tyres & Wheels,222,681000
DLR-0023,Jaipur,2021-07-13,Suspension,396,955000
DLR-0023,Jaipur,2022-11-15,Brakes,186,799000
DLR-0023,Jaipur,2022-05-30,Brakes,155,914000
DLR-0023,Jaipur,2023-10-20,Tyres & Wheels,279,719000
DLR-0024,Varanasi,2020-04-03,Suspension,212,378000
DLR-0024,Varanasi,2023-05-12,Engine Parts,13,356000
DLR-0024,Varanasi,2021-02-22,Transmission,494,475000
DLR-0024,Varanasi,2021-03-08,Electrical,401,393000
DLR-0024,Varanasi,2021-06-07,Transmission,177,400000
DLR-0024,Varanasi,2020-09-02,Engine Parts,264,333000
DLR-0024,Varanasi,2024-03-09,Filters,99,326000
DLR-0024,Varanasi,2020-09-21,Filters,282,331000
DLR-0024,Varanasi,2023-12-12,Suspension,266,406000
DLR-0024,Varanasi,2023-02-18,Body Parts,46,332000
DLR-0024,Varanasi,2022-03-24,Engine Parts,233,396000
DLR-0024,Varanasi,2020-02-08,Tyres & Wheels,481,557000
DLR-0024,Varanasi,2020-06-08,Body Parts,304,448000
DLR-0024,Varanasi,2022-05-29,Filters,373,341000
DLR-0024,Varanasi,2023-08-04,Filters,158,478000
DLR-0024,Varanasi,2020-08-23,Filters,20,333000
DLR-0024,Varanasi,2021-10-27,Electrical,420,187000
DLR-0024,Varanasi,2023-06-19,Tyres & Wheels,435,279000
DLR-0024,Varanasi,2023-11-13,Body Parts,55,202000
DLR-0024,Varanasi,2022-06-13,Brakes,134,338000
DLR-0024,Varanasi,2022-06-11,Filters,278,372000
DLR-0024,Varanasi,2020-06-10,Filters,455,521000
DLR-0024,Varanasi,2021-09-27,Body Parts,123,399000
DLR-0024,Varanasi,2021-11-13,Electrical,49,350000
DLR-0025,Bengaluru,2023-07-20,Brakes,281,1006000
DLR-0025,Bengaluru,2022-11-10,Suspension,473,398000
DLR-0025,Bengaluru,2024-05-08,Body Parts,189,887000
DLR-0025,Bengaluru,2024-01-29,Electrical,130,994000
DLR-0025,Bengaluru,2020-07-29,Electrical,141,544000
DLR-0025,Bengaluru,2021-02-08,Electrical,318,1069000
DLR-0025,Bengaluru,2020-11-09,Brakes,100,908000
DLR-0025,Bengaluru,2024-05-01,Tyres & Wheels,247,757000
DLR-0025,Bengaluru,2024-03-25,Tyres & Wheels,358,967000
DLR-0025,Bengaluru,2024-12-11,Body Parts,452,1294000
DLR-0025,Bengaluru,2023-07-08,Body Parts,87,876000
DLR-0025,Bengaluru,2022-06-19,Brakes,250,890000
DLR-0025,Bengaluru,2022-06-24,Transmission,417,748000
DLR-0025,Bengaluru,2021-07-16,Engine Parts,190,670000
DLR-0025,Bengaluru,2022-11-05,Brakes,168,1006000
DLR-0025,Bengaluru,2022-08-03,Tyres & Wheels,29,669000
DLR-0025,Bengaluru,2020-04-26,Body Parts,435,854000
DLR-0025,Bengaluru,2021-08-10,Brakes,340,744000
DLR-0025,Bengaluru,2024-11-04,Brakes,324,936000
DLR-0025,Bengaluru,2023-05-01,Filters,246,907000
DLR-0025,Bengaluru,2023-04-03,Engine Parts,240,1048000
DLR-0025,Bengaluru,2024-07-16,Suspension,174,738000
DLR-0025,Bengaluru,2023-05-24,Tyres & Wheels,266,786000
DLR-0025,Bengaluru,2020-11-04,Engine Parts,240,644000
DLR-0025,Bengaluru,2020-07-30,Body Parts,375,751000
DLR-0025,Bengaluru,2020-06-21,Electrical,30,915000
DLR-0025,Bengaluru,2021-05-22,Tyres & Wheels,234,991000
DLR-0025,Bengaluru,2022-12-09,Electrical,196,656000
DLR-0026,Chandigarh,2021-08-02,Filters,219,448000
DLR-0026,Chandigarh,2024-05-05,Body Parts,357,492000
DLR-0026,Chandigarh,2023-05-09,Engine Parts,414,407000
DLR-0026,Chandigarh,2023-07-16,Body Parts,43,539000
DLR-0026,Chandigarh,2021-11-06,Brakes,295,300000
DLR-0026,Chandigarh,2023-10-21,Filters,155,258000
DLR-0026,Chandigarh,2021-05-31,Electrical,180,210000
DLR-0026,Chandigarh,2020-06-15,Electrical,479,505000
DLR-0026,Chandigarh,2021-12-17,Transmission,345,429000
DLR-0026,Chandigarh,2023-12-01,Filters,76,365000
DLR-0026,Chandigarh,2023-05-03,Brakes,168,395000
DLR-0026,Chandigarh,2023-02-18,Filters,339,269000
DLR-0026,Chandigarh,2024-06-09,Body Parts,426,590000
DLR-0026,Chandigarh,2020-09-18,Brakes,340,382000
DLR-0026,Chandigarh,2023-10-05,Filters,270,380000
DLR-0026,Chandigarh,2022-01-11,Engine Parts,195,435000
DLR-0026,Chandigarh,2021-09-24,Electrical,496,413000
DLR-0026,Chandigarh,2021-03-14,Body Parts,495,390000
DLR-0026,Chandigarh,2024-04-18,Tyres & Wheels,108,299000
DLR-0026,Chandigarh,2021-04-08,Electrical,89,412000
DLR-0026,Chandigarh,2020-06-07,Transmission,442,539000
DLR-0026,Chandigarh,2024-06-02,Brakes,269,491000
DLR-0026,Chandigarh,2024-04-27,Engine Parts,348,513000
DLR-0026,Chandigarh,2021-11-20,Electrical,315,324000
DLR-0026,Chandigarh,2022-02-10,Electrical,93,281000
DLR-0027,Patna,2024-08-29,Electrical,379,494000
DLR-0027,Patna,2022-06-15,Engine Parts,220,517000
DLR-0027,Patna,2022-01-16,Suspension,237,652000
DLR-0027,Patna,2023-06-04,Transmission,395,290000
DLR-0027,Patna,2024-03-13,Tyres & Wheels,129,709000
DLR-0027,Patna,2022-12-29,Suspension,168,489000
DLR-0027,Patna,2024-07-14,Tyres & Wheels,472,455000
DLR-0027,Patna,2024-09-06,Suspension,198,378000
DLR-0027,Patna,2023-10-21,Tyres & Wheels,246,295000
DLR-0027,Patna,2024-04-24,Transmission,408,617000
DLR-0027,Patna,2022-02-21,Filters,92,520000
DLR-0027,Patna,2024-07-30,Suspension,420,342000
DLR-0027,Patna,2023-05-23,Electrical,456,342000
DLR-0027,Patna,2021-05-27,Engine Parts,338,466000
DLR-0027,Patna,2022-09-11,Body Parts,293,727000
DLR-0027,Patna,2020-07-29,Brakes,155,476000
DLR-0027,Patna,2020-06-20,Electrical,149,315000
DLR-0027,Patna,2022-07-09,Electrical,435,478000
DLR-0027,Patna,2022-06-14,Brakes,494,475000
DLR-0027,Patna,2021-03-30,Tyres & Wheels,462,159000
DLR-0027,Patna,2021-12-16,Engine Parts,222,503000
DLR-0027,Patna,2020-04-19,Filters,267,480000
DLR-0028,Surat,2021-04-27,Filters,51,979000
DLR-0028,Surat,2022-02-06,Suspension,24,1210000
DLR-0028,Surat,2021-10-14,Brakes,439,1065000
DLR-0028,Surat,2024-01-03,Body Parts,415,786000
DLR-0028,Surat,2020-10-26,Electrical,29,619000
DLR-0028,Surat,2021-08-10,Tyres & Wheels,366,1355000
DLR-0028,Surat,2024-08-29,Electrical,398,852000
DLR-0028,Surat,2023-12-15,Tyres & Wheels,239,843000
DLR-0028,Surat,2023-06-14,Engine Parts,473,835000
DLR-0028,Surat,2020-06-11,Engine Parts,141,880000
DLR-0028,Surat,2021-03-17,Electrical,290,811000
DLR-0028,Surat,2024-01-29,Filters,66,725000
DLR-0028,Surat,2024-05-08,Transmission,131,731000
DLR-0028,Surat,2021-09-08,Brakes,34,833000
DLR-0028,Surat,2021-05-03,Filters,337,731000
DLR-0028,Surat,2024-06-13,Tyres & Wheels,42,697000
DLR-0028,Surat,2020-08-15,Tyres & Wheels,315,861000
DLR-0028,Surat,2023-01-02,Engine Parts,333,789000
DLR-0028,Surat,2022-11-21,Suspension,377,1141000
DLR-0028,Surat,2020-10-21,Transmission,229,310000
DLR-0028,Surat,2020-01-04,Body Parts,133,1058000
DLR-0028,Surat,2023-03-14,Filters,105,1089000
DLR-0028,Surat,2023-09-22,Brakes,278,425000
DLR-0028,Surat,2022-01-08,Brakes,498,771000
DLR-0028,Surat,2022-12-13,Engine Parts,209,766000
DLR-0029,Kochi,2020-03-30,Filters,201,243000
DLR-0029,Kochi,2021-06-03,Engine Parts,192,300000
DLR-0029,Kochi,2024-06-02,Brakes,186,270000
DLR-0029,Kochi,2021-05-08,Brakes,405,528000
DLR-0029,Kochi,2023-04-06,Body Parts,78,454000
DLR-0029,Kochi,2020-03-31,Body Parts,289,484000
DLR-0029,Kochi,2021-11-24,Electrical,435,435000
DLR-0029,Kochi,2024-05-14,Tyres & Wheels,366,268000
DLR-0029,Kochi,2022-09-07,Electrical,425,323000
DLR-0029,Kochi,2020-10-03,Brakes,376,414000
DLR-0029,Kochi,2024-05-08,Tyres & Wheels,28,260000
DLR-0029,Kochi,2021-08-23,Suspension,32,434000
DLR-0029,Kochi,2024-06-08,Suspension,463,348000
DLR-0029,Kochi,2020-03-26,Body Parts,487,336000
DLR-0029,Kochi,2021-09-27,Filters,427,434000
DLR-0029,Kochi,2023-01-17,Tyres & Wheels,139,410000
DLR-0029,Kochi,2020-03-15,Suspension,156,338000
DLR-0029,Kochi,2022-01-01,Engine Parts,453,474000
DLR-0029,Kochi,2023-09-04,Body Parts,149,273000
DLR-0029,Kochi,2020-09-11,Body Parts,233,425000
DLR-0029,Kochi,2024-12-26,Filters,390,423000
DLR-0029,Kochi,2022-06-19,Filters,183,342000
DLR-0029,Kochi,2021-01-17,Tyres & Wheels,364,399000
DLR-0029,Kochi,2022-10-15,Body Parts,483,257000
DLR-0029,Kochi,2024-06-20,Transmission,420,453000
DLR-0029,Kochi,2020-06-18,Filters,50,353000
DLR-0029,Kochi,2022-05-31,Electrical,289,323000
DLR-0030,Chennai,2021-10-19,Brakes,50,1050000
DLR-0030,Chennai,2021-11-02,Transmission,166,699000
DLR-0030,Chennai,2022-07-02,Filters,95,558000
DLR-0030,Chennai,2023-11-13,Tyres & Wheels,189,529000
DLR-0030,Chennai,2022-07-04,Engine Parts,382,961000
DLR-0030,Chennai,2024-11-16,Body Parts,324,584000
DLR-0030,Chennai,2022-06-09,Transmission,337,1191000
DLR-0030,Chennai,2024-06-08,Engine Parts,48,424000
DLR-0030,Chennai,2023-10-06,Filters,196,1179000
DLR-0030,Chennai,2022-11-16,Electrical,497,882000
DLR-0030,Chennai,2020-03-04,Electrical,444,821000
DLR-0030,Chennai,2023-05-29,Tyres & Wheels,27,731000
DLR-0030,Chennai,2020-09-15,Brakes,130,920000
DLR-0030,Chennai,2024-05-13,Body Parts,195,832000
DLR-0030,Chennai,2022-02-23,Engine Parts,319,1061000
DLR-0030,Chennai,2020-11-10,Tyres & Wheels,495,863000
DLR-0030,Chennai,2022-01-29,Body Parts,237,870000
DLR-0030,Chennai,2024-04-11,Brakes,303,767000
DLR-0030,Chennai,2020-10-08,Body Parts,213,829000
DLR-0030,Chennai,2021-10-05,Transmission,137,902000
DLR-0030,Chennai,2020-08-20,Engine Parts,386,498000
DLR-0030,Chennai,2021-01-16,Tyres & Wheels,275,570000
DLR-0030,Chennai,2022-03-03,Brakes,144,989000
DLR-0030,Chennai,2024-05-06,Transmission,370,874000
DLR-0031,Ahmedabad,2021-03-15,Transmission,365,803000
DLR-0031,Ahmedabad,2022-10-02,Suspension,72,844000
DLR-0031,Ahmedabad,2020-10-04,Brakes,241,910000
DLR-0031,Ahmedabad,2020-12-19,Tyres & Wheels,54,732000
DLR-0031,Ahmedabad,2024-07-17,Body Parts,351,684000
DLR-0031,Ahmedabad,2021-12-12,Brakes,291,879000
DLR-0031,Ahmedabad,2023-01-15,Transmission,466,644000
DLR-0031,Ahmedabad,2021-09-06,Electrical,374,922000
DLR-0031,Ahmedabad,2023-12-24,Electrical,416,499000
DLR-0031,Ahmedabad,2022-01-10,Suspension,72,1046000
DLR-0031,Ahmedabad,2021-02-15,Electrical,131,935000
DLR-0031,Ahmedabad,2024-06-06,Tyres & Wheels,23,891000
DLR-0031,Ahmedabad,2022-01-09,Body Parts,249,1037000
DLR-0031,Ahmedabad,2024-07-03,Electrical,323,1173000
DLR-0031,Ahmedabad,2024-12-15,Brakes,43,1043000
DLR-0031,Ahmedabad,2021-09-25,Filters,377,472000
DLR-0031,Ahmedabad,2024-01-12,Tyres & Wheels,279,584000
DLR-0031,Ahmedabad,2022-04-21,Filters,431,715000
DLR-0031,Ahmedabad,2023-03-23,Brakes,74,845000
DLR-0031,Ahmedabad,2021-10-11,Brakes,240,944000
DLR-0031,Ahmedabad,2022-08-12,Body Parts,75,695000
DLR-0031,Ahmedabad,2024-12-03,Electrical,403,877000
DLR-0031,Ahmedabad,2020-09-21,Filters,267,689000
DLR-0031,Ahmedabad,2024-11-13,Engine Parts,435,718000
DLR-0031,Ahmedabad,2020-09-11,Electrical,165,559000
DLR-0031,Ahmedabad,2020-12-03,Electrical,175,655000
DLR-0031,Ahmedabad,2023-12-23,Suspension,187,570000
DLR-0032,Mumbai,2021-08-04,Brakes,138,645000
DLR-0032,Mumbai,2021-02-06,Transmission,74,1051000
DLR-0032,Mumbai,2023-07-04,Transmission,324,650000
DLR-0032,Mumbai,2022-12-28,Brakes,267,1366000
DLR-0032,Mumbai,2023-08-05,Electrical,313,939000
DLR-0032,Mumbai,2023-04-04,Electrical,97,877000
DLR-0032,Mumbai,2023-09-11,Body Parts,441,668000
DLR-0032,Mumbai,2023-02-28,Engine Parts,432,980000
DLR-0032,Mumbai,2024-11-04,Engine Parts,51,725000
DLR-0032,Mumbai,2020-04-03,Transmission,343,864000
DLR-0032,Mumbai,2021-03-07,Filters,326,1352000
DLR-0032,Mumbai,2023-08-01,Engine Parts,264,821000
DLR-0032,Mumbai,2024-12-25,Transmission,338,1070000
DLR-0032,Mumbai,2021-09-10,Tyres & Wheels,135,699000
DLR-0032,Mumbai,2024-07-06,Filters,162,833000
DLR-0032,Mumbai,2022-07-17,Brakes,362,1194000
DLR-0032,Mumbai,2020-05-02,Electrical,235,715000
DLR-0032,Mumbai,2022-05-01,Tyres & Wheels,247,1202000
DLR-0032,Mumbai,2021-02-21,Body Parts,320,982000
DLR-0032,Mumbai,2020-10-21,Body Parts,451,728000
DLR-0032,Mumbai,2024-01-11,Body Parts,385,966000
DLR-0032,Mumbai,2024-10-28,Body Parts,214,1035000
DLR-0032,Mumbai,2020-09-24,Body Parts,273,964000
DLR-0032,Mumbai,2023-02-24,Brakes,173,526000
DLR-0032,Mumbai,2021-05-10,Tyres & Wheels,72,695000
DLR-0032,Mumbai,2021-07-01,Tyres & Wheels,136,790000
DLR-0032,Mumbai,2020-10-15,Brakes,35,825000
DLR-0032,Mumbai,2021-08-17,Filters,452,964000
DLR-0033,Chennai,2021-05-23,Electrical,426,876000
DLR-0033,Chennai,2021-11-01,Body Parts,107,573000
DLR-0033,Chennai,2024-04-11,Electrical,265,916000
DLR-0033,Chennai,2022-11-20,Tyres & Wheels,265,962000
DLR-0033,Chennai,2024-12-05,Transmission,264,952000
DLR-0033,Chennai,2020-02-17,Brakes,493,1056000
DLR-0033,Chennai,2022-03-16,Tyres & Wheels,133,1007000
DLR-0033,Chennai,2021-03-16,Body Parts,34,932000
DLR-0033,Chennai,2020-04-13,Transmission,263,826000
DLR-0033,Chennai,2023-05-08,Tyres & Wheels,156,508000
DLR-0033,Chennai,2023-01-04,Engine Parts,443,926000
DLR-0033,Chennai,2020-08-08,Filters,78,882000
DLR-0033,Chennai,2024-12-12,Transmission,382,894000
DLR-0033,Chennai,2022-01-19,Filters,197,585000
DLR-0033,Chennai,2020-04-02,Filters,36,624000
DLR-0033,Chennai,2023-03-13,Suspension,195,1051000
DLR-0033,Chennai,2023-02-07,Transmission,47,832000
DLR-0033,Chennai,2022-03-02,Tyres & Wheels,401,976000
DLR-0033,Chennai,2023-01-31,Transmission,432,846000
DLR-0033,Chennai,2023-06-30,Brakes,75,846000
DLR-0033,Chennai,2020-07-17,Filters,201,1028000
DLR-0033,Chennai,2024-06-15,Body Parts,295,737000
DLR-0033,Chennai,2022-01-18,Electrical,111,859000
DLR-0033,Chennai,2023-05-18,Filters,266,748000
DLR-0033,Chennai,2020-03-23,Engine Parts,29,753000
DLR-0033,Chennai,2020-10-07,Body Parts,421,778000
DLR-0034,Ahmedabad,2022-11-29,Tyres & Wheels,86,884000
DLR-0034,Ahmedabad,2023-05-26,Electrical,177,744000
DLR-0034,Ahmedabad,2023-06-09,Body Parts,93,1091000
DLR-0034,Ahmedabad,2022-03-15,Transmission,313,661000
DLR-0034,Ahmedabad,2021-11-19,Tyres & Wheels,372,803000
DLR-0034,Ahmedabad,2023-02-26,Transmission,253,752000
DLR-0034,Ahmedabad,2024-07-28,Engine Parts,198,1129000
DLR-0034,Ahmedabad,2021-11-09,Brakes,223,879000
DLR-0034,Ahmedabad,2023-04-10,Transmission,417,1046000
DLR-0034,Ahmedabad,2024-01-25,Engine Parts,315,543000
DLR-0034,Ahmedabad,2022-08-29,Transmission,345,893000
DLR-0034,Ahmedabad,2024-05-22,Suspension,379,1018000
DLR-0034,Ahmedabad,2020-04-15,Tyres & Wheels,97,856000
DLR-0034,Ahmedabad,2022-12-09,Filters,85,1053000
DLR-0034,Ahmedabad,2024-08-09,Suspension,26,737000
DLR-0034,Ahmedabad,2023-03-18,Brakes,107,1122000
DLR-0034,Ahmedabad,2020-02-08,Tyres & Wheels,170,1300000
DLR-0034,Ahmedabad,2022-05-07,Electrical,221,767000
DLR-0034,Ahmedabad,2023-11-15,Suspension,220,751000
DLR-0034,Ahmedabad,2022-10-24,Tyres & Wheels,456,1131000
DLR-0034,Ahmedabad,2024-10-03,Engine Parts,371,1156000
DLR-0034,Ahmedabad,2020-10-09,Suspension,297,735000
DLR-0034,Ahmedabad,2021-10-27,Tyres & Wheels,279,756000
DLR-0034,Ahmedabad,2022-02-10,Body Parts,499,784000
DLR-0034,Ahmedabad,2020-12-20,Tyres & Wheels,477,571000
DLR-0034,Ahmedabad,2022-12-27,Body Parts,289,656000
DLR-0034,Ahmedabad,2021-12-26,Transmission,322,639000
DLR-0035,Surat,2021-01-28,Suspension,152,686000
DLR-0035,Surat,2023-02-16,Transmission,125,833000
DLR-0035,Surat,2021-09-01,Transmission,370,887000
DLR-0035,Surat,2021-02-28,Tyres & Wheels,172,1150000
DLR-0035,Surat,2022-09-09,Body Parts,296,640000
DLR-0035,Surat,2024-06-16,Transmission,157,1037000
DLR-0035,Surat,2020-09-06,Filters,468,797000
DLR-0035,Surat,2022-03-19,Body Parts,498,830000
DLR-0035,Surat,2024-05-02,Electrical,158,975000
DLR-0035,Surat,2020-03-27,Transmission,499,615000
DLR-0035,Surat,2024-01-02,Brakes,187,916000
DLR-0035,Surat,2022-06-24,Transmission,392,873000
DLR-0035,Surat,2022-09-08,Suspension,113,938000
DLR-0035,Surat,2024-08-22,Transmission,487,898000
DLR-0035,Surat,2023-02-25,Transmission,80,1331000
DLR-0035,Surat,2020-08-11,Suspension,134,712000
DLR-0035,Surat,2020-04-13,Suspension,336,734000
DLR-0035,Surat,2021-04-21,Engine Parts,61,715000
DLR-0035,Surat,2022-04-26,Body Parts,377,729000
DLR-0035,Surat,2022-08-25,Brakes,358,713000
DLR-0035,Surat,2024-04-27,Electrical,12,1078000
DLR-0035,Surat,2023-02-01,Electrical,218,1124000
DLR-0035,Surat,2023-08-30,Tyres & Wheels,254,726000
DLR-0035,Surat,2023-08-25,Suspension,397,674000
DLR-0035,Surat,2021-08-11,Body Parts,156,934000
DLR-0035,Surat,2023-08-15,Engine Parts,474,730000
DLR-0035,Surat,2024-04-23,Brakes,343,967000
DLR-0036,Kolkata,2022-12-31,Engine Parts,477,881000
DLR-0036,Kolkata,2020-12-24,Filters,461,537000
DLR-0036,Kolkata,2024-09-11,Electrical,488,1150000
DLR-0036,Kolkata,2020-03-15,Filters,413,1199000
DLR-0036,Kolkata,2022-10-11,Electrical,489,717000
DLR-0036,Kolkata,2024-03-13,Transmission,458,762000
DLR-0036,Kolkata,2020-03-17,Engine Parts,162,897000
DLR-0036,Kolkata,2023-03-09,Brakes,485,907000
DLR-0036,Kolkata,2021-11-17,Transmission,242,972000
DLR-0036,Kolkata,2023-08-06,Tyres & Wheels,465,1242000
DLR-0036,Kolkata,2020-10-01,Tyres & Wheels,149,805000
DLR-0036,Kolkata,2021-01-29,Brakes,179,680000
DLR-0036,Kolkata,2020-11-28,Tyres & Wheels,341,564000
DLR-0036,Kolkata,2021-06-10,Electrical,17,694000
DLR-0036,Kolkata,2024-02-17,Body Parts,414,833000
DLR-0036,Kolkata,2021-08-27,Suspension,99,1199000
DLR-0036,Kolkata,2023-06-05,Filters,433,736000
DLR-0036,Kolkata,2022-05-25,Body Parts,54,885000
DLR-0036,Kolkata,2022-03-31,Brakes,104,837000
DLR-0036,Kolkata,2020-10-14,Tyres & Wheels,175,1078000
DLR-0036,Kolkata,2021-05-23,Engine Parts,143,1345000
DLR-0036,Kolkata,2022-02-24,Suspension,238,734000
DLR-0036,Kolkata,2024-03-23,Transmission,498,742000
DLR-0037,Delhi,2021-09-10,Engine Parts,143,1049000
DLR-0037,Delhi,2023-08-31,Body Parts,364,976000
DLR-0037,Delhi,2021-04-28,Engine Parts,351,1209000
DLR-0037,Delhi,2020-08-30,Tyres & Wheels,167,957000
DLR-0037,Delhi,2020-11-23,Filters,361,768000
DLR-0037,Delhi,2022-10-26,Transmission,363,958000
DLR-0037,Delhi,2020-08-28,Transmission,198,1062000
DLR-0037,Delhi,2023-06-12,Suspension,122,1004000
DLR-0037,Delhi,2020-09-30,Tyres & Wheels,88,941000
DLR-0037,Delhi,2022-07-20,Body Parts,222,1053000
DLR-0037,Delhi,2023-12-08,Tyres & Wheels,397,1074000
DLR-0037,Delhi,2023-01-05,Suspension,400,1116000
DLR-0037,Delhi,2021-05-21,Brakes,279,970000
DLR-0037,Delhi,2022-07-03,Body Parts,49,807000
DLR-0037,Delhi,2023-03-01,Brakes,41,869000
DLR-0037,Delhi,2024-08-24,Suspension,303,1081000
DLR-0037,Delhi,2023-01-04,Electrical,94,677000
DLR-0037,Delhi,2021-11-02,Tyres & Wheels,69,914000
